LOCATION	Country	SUBJECT	Subject	MEASURE	Measure	TIME	Time	Unit Code	Unit	PowerCode Code	PowerCode	Reference Period Code	Reference Period	Value	Flag Codes	Flags
EA19	Euro area (19 countries)	T_HRSAV	Average hours worked per person employed	PEHRS	Persons/Hours	2021	2021	HOUR	Hours	0	Units			1528.051646		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	1995	1995	PER	Persons	3	Thousands			130989.97974		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	1996	1996	PER	Persons	3	Thousands			131824.89029		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	1997	1997	PER	Persons	3	Thousands			133121.49799		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	1998	1998	PER	Persons	3	Thousands			135573.57157		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	1999	1999	PER	Persons	3	Thousands			138176.8308		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2000	2000	PER	Persons	3	Thousands			141302.44598		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2001	2001	PER	Persons	3	Thousands			142994.94817		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2002	2002	PER	Persons	3	Thousands			144093.09555		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2003	2003	PER	Persons	3	Thousands			144697.63189		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2004	2004	PER	Persons	3	Thousands			145792.19897		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2005	2005	PER	Persons	3	Thousands			147252.16957		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2006	2006	PER	Persons	3	Thousands			149810.73638		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2007	2007	PER	Persons	3	Thousands			152624.70233		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2008	2008	PER	Persons	3	Thousands			153926.86819		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2009	2009	PER	Persons	3	Thousands			151035.41663		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2010	2010	PER	Persons	3	Thousands			150249.281		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2011	2011	PER	Persons	3	Thousands			150518.977		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2012	2012	PER	Persons	3	Thousands			149977.945		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2013	2013	PER	Persons	3	Thousands			149256.373		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2014	2014	PER	Persons	3	Thousands			150348.922		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2015	2015	PER	Persons	3	Thousands			151743.463		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2016	2016	PER	Persons	3	Thousands			153883.603		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2017	2017	PER	Persons	3	Thousands			156286.615		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2018	2018	PER	Persons	3	Thousands			158842.663		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2019	2019	PER	Persons	3	Thousands			160928.873		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2020	2020	PER	Persons	3	Thousands			158510.936		
EA19	Euro area (19 countries)	T_EMPTO	Total employment (number of persons employed); thousands	PEHRS	Persons/Hours	2021	2021	PER	Persons	3	Thousands			160627.724		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	1995	1995	HOUR	Hours	0	Units			696.114964		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	1996	1996	HOUR	Hours	0	Units			698.046291		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	1997	1997	HOUR	Hours	0	Units			701.721874		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	1998	1998	HOUR	Hours	0	Units			713.69632		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	1999	1999	HOUR	Hours	0	Units			723.002493		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2000	2000	HOUR	Hours	0	Units			730.880477		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2001	2001	HOUR	Hours	0	Units			733.300051		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2002	2002	HOUR	Hours	0	Units			730.097497		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2003	2003	HOUR	Hours	0	Units			727.347966		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2004	2004	HOUR	Hours	0	Units			731.255312		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2005	2005	HOUR	Hours	0	Units			732.921805		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2006	2006	HOUR	Hours	0	Units			742.64337		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2007	2007	HOUR	Hours	0	Units			753.961812		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2008	2008	HOUR	Hours	0	Units			754.980899		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2009	2009	HOUR	Hours	0	Units			726.745827		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2010	2010	HOUR	Hours	0	Units			722.030569		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2011	2011	HOUR	Hours	0	Units			721.511915		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2012	2012	HOUR	Hours	0	Units			709.38882		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2013	2013	HOUR	Hours	0	Units			700.119849		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2014	2014	HOUR	Hours	0	Units			703.364535		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2015	2015	HOUR	Hours	0	Units			707.737676		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2016	2016	HOUR	Hours	0	Units			716.699709		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2017	2017	HOUR	Hours	0	Units			722.901377		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2018	2018	HOUR	Hours	0	Units			733.167625		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2019	2019	HOUR	Hours	0	Units			737.659134		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2020	2020	HOUR	Hours	0	Units			678.639407		
EA19	Euro area (19 countries)	T_HRSPOP	Labour utilisation (hours worked per head of population)	PEHRS	Persons/Hours	2021	2021	HOUR	Hours	0	Units			715.287105		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	1995	1995	PC	Percentage	0	Units			-28.5677		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	1996	1996	PC	Percentage	0	Units			-29.480079		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	1997	1997	PC	Percentage	0	Units			-30.12411		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	1998	1998	PC	Percentage	0	Units			-29.885857		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	1999	1999	PC	Percentage	0	Units			-30.686131		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2000	2000	PC	Percentage	0	Units			-30.073012		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2001	2001	PC	Percentage	0	Units			-28.359985		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2002	2002	PC	Percentage	0	Units			-27.23341		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2003	2003	PC	Percentage	0	Units			-28.790841		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2004	2004	PC	Percentage	0	Units			-29.965161		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2005	2005	PC	Percentage	0	Units			-31.5083		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2006	2006	PC	Percentage	0	Units			-29.400263		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2007	2007	PC	Percentage	0	Units			-28.033036		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2008	2008	PC	Percentage	0	Units			-26.137326		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2009	2009	PC	Percentage	0	Units			-25.941391		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2010	2010	PC	Percentage	0	Units			-26.121635		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2011	2011	PC	Percentage	0	Units			-25.234156		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2012	2012	PC	Percentage	0	Units			-27.018506		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2013	2013	PC	Percentage	0	Units			-26.734567		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2014	2014	PC	Percentage	0	Units			-27.312952		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2015	2015	PC	Percentage	0	Units			-27.501079		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2016	2016	PC	Percentage	0	Units			-24.592924		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2017	2017	PC	Percentage	0	Units			-23.701521		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2018	2018	PC	Percentage	0	Units			-24.162412		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2019	2019	PC	Percentage	0	Units			-24.9537		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2020	2020	PC	Percentage	0	Units			-25.300864		
EA19	Euro area (19 countries)	T_GPGDPO	Gap in GDP per capita with respect to the USA	GAP	Gap in % points	2021	2021	PC	Percentage	0	Units			-26.77473		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	1995	1995	PC	Percentage	0	Units			-19.241087		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	1996	1996	PC	Percentage	0	Units			-19.083168		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	1997	1997	PC	Percentage	0	Units			-20.041377		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	1998	1998	PC	Percentage	0	Units			-19.482105		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	1999	1999	PC	Percentage	0	Units			-18.94377		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2000	2000	PC	Percentage	0	Units			-18.219206		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2001	2001	PC	Percentage	0	Units			-16.109475		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2002	2002	PC	Percentage	0	Units			-14.788791		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2003	2003	PC	Percentage	0	Units			-14.132595		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2004	2004	PC	Percentage	0	Units			-13.92512		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2005	2005	PC	Percentage	0	Units			-14.098672		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2006	2006	PC	Percentage	0	Units			-13.698179		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2007	2007	PC	Percentage	0	Units			-12.064741		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2008	2008	PC	Percentage	0	Units			-10.086425		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2009	2009	PC	Percentage	0	Units			-7.486641		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2010	2010	PC	Percentage	0	Units			-7.388359		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2011	2011	PC	Percentage	0	Units			-8.174377		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2012	2012	PC	Percentage	0	Units			-10.771873		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2013	2013	PC	Percentage	0	Units			-12.569736		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2014	2014	PC	Percentage	0	Units			-13.186699		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2015	2015	PC	Percentage	0	Units			-13.861147		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2016	2016	PC	Percentage	0	Units			-13.332917		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2017	2017	PC	Percentage	0	Units			-13.153564		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2018	2018	PC	Percentage	0	Units			-13.055878		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2019	2019	PC	Percentage	0	Units			-13.006306		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2020	2020	PC	Percentage	0	Units			-14.587792		
EA19	Euro area (19 countries)	T_GPHRPO	Gap in labour utilisation with respect to the USA	GAP	Gap in % points	2021	2021	PC	Percentage	0	Units			-13.846017		
EA19	Euro area (19 countries)	T_GPGDHR	Gap in GDP per hour worked with respect to the USA	GAP	Gap in % points	1995	1995	PC	Percentage	0	Units			-11.548711		
EA19	Euro area (19 countries)	T_GPGDHR	Gap in GDP per hour worked with respect to the USA	GAP	Gap in % points	1996	1996	PC	Percentage	0	Units			-12.848886		
EA19	Euro area (19 countries)	T_GPGDHR	Gap in GDP per hour worked with respect to the USA	GAP	Gap in % points	1997	1997	PC	Percentage	0	Units			-12.609938		
EA19	Euro area (19 countries)	T_GPGDHR	Gap in GDP per hour worked with respect to the USA	GAP	Gap in % points	1998	1998	PC	Percentage	0	Units			-12.921044		
EA19	Euro area (19 countries)	T_GPGDHR	Gap in GDP per hour worked with respect to the USA	GAP	Gap in % points	1999	1999	PC	Percentage	0	Units			-14.486685		
EA19	Euro area (19 countries)	T_GPGDHR	Gap in GDP per hour worked with respect to the USA	GAP	Gap in % points	2000	2000	PC	Percentage	0	Units			-14.494608		
EA19	Euro area (19 countries)	T_GPGDHR	Gap in GDP per hour worked with respect to the USA	GAP	Gap in % points	2001	2001	PC	Percentage	0	Units			-14.602972		
EA19	Euro area (19 countries)	T_GPGDHR	Gap in GDP per hour worked with respect to the USA	GAP	Gap in % points	2002	2002	PC	Percentage	0	Units			-14.604438		
EA19	Euro area (19 countries)	T_GPGDHR	Gap in GDP per hour worked with respect to the USA	GAP	Gap in % points	2003	2003	PC	Percentage	0	Units			-17.070792		
EA19	Euro area (19 countries)	T_GPGDHR	Gap in GDP per hour worked with respect to the USA	GAP	Gap in % points	2004	2004	PC	Percentage	0	Units			-18.634985		
EA19	Euro area (19 countries)	T_GPGDHR	Gap in GDP per hour worked with respect to the USA	GAP	Gap in % points	2005	2005	PC	Percentage	0	Units			-20.267007		
